Datum und Uhrzeit,Blindleistung | Symo GEN24 8.0 Plus,Energie | Symo GEN24 8.0 Plus,Energie MPP1 | Symo GEN24 8.0 Plus,Energie MPP2 | Symo GEN24 8.0 Plus,Generatorisolationswiderstand | Symo GEN24 8.0 Plus,Leistungsfaktor | Symo GEN24 8.0 Plus,Scheinleistung | Symo GEN24 8.0 Plus,Spannung AC L1 | Symo GEN24 8.0 Plus,Spannung AC L1-L2 | Symo GEN24 8.0 Plus,Spannung AC L2 | Symo GEN24 8.0 Plus,Spannung AC L2-L3 | Symo GEN24 8.0 Plus,Spannung AC L3 | Symo GEN24 8.0 Plus,Spannung AC L3-L1 | Symo GEN24 8.0 Plus,Spannung DC MPP1 | Symo GEN24 8.0 Plus,Spannung DC MPP2 | Symo GEN24 8.0 Plus,Spannung DC MPP3 | Symo GEN24 8.0 Plus,Spannung DC MPP4 | Symo GEN24 8.0 Plus,Spezifischer Ertrag | Symo GEN24 8.0 Plus,Strom AC L1 | Symo GEN24 8.0 Plus,Strom AC L2 | Symo GEN24 8.0 Plus,Strom AC L3 | Symo GEN24 8.0 Plus,Strom DC MPP1 | Symo GEN24 8.0 Plus,Strom DC MPP2 | Symo GEN24 8.0 Plus,Strom DC MPP3 | Symo GEN24 8.0 Plus,Strom DC MPP4 | Symo GEN24 8.0 Plus,Direkt verbraucht,Energie aus Batterie bezogen,Energie in Batterie gespeichert,Energie ins Netz eingespeist,Energie vom Netz bezogen,PV Produktion,Verbrauch,State of Charge,Scheinleistung L1 Einspeisepunkt | PowerMeter,Scheinleistung L2 Einspeisepunkt | PowerMeter,Scheinleistung L3 Einspeisepunkt | PowerMeter,Spannung AC L1 Einspeisepunkt | PowerMeter,Spannung AC L2 Einspeisepunkt | PowerMeter,Spannung AC L3 Einspeisepunkt | PowerMeter,Wirkleistung L1 Einspeisepunkt | PowerMeter,Wirkleistung L2 Einspeisepunkt | PowerMeter,Wirkleistung L3 Einspeisepunkt | PowerMeter
[dd.MM.yyyy HH:mm],[VAr],[Wh],[Wh],[Wh],[Ω],[1],[VA],[V],[V],[V],[V],[V],[V],[V],[V],[V],[V],[kWh/kWp],[A],[A],[A],[A],[A],[A],[A],[Wh],[Wh],[Wh],[Wh],[Wh],[Wh],[Wh],[%],[VA],[VA],[VA],[V],[V],[V],[W],[W],[W]
22.10.2023 18:25,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:30,2.14,85.24161,0.01,0.0,n/a,1.0,1022.9,231.51,401.44,232.43,402.42,232.34,402.13,37.56,28.69,0.0,0.0,0.01066,1.45,1.44,1.45,0.02,0.01,0.0,0.0,0.0,88.42,0.0,0.02,3.0,0.02,91.42,92.1,401.93,237.51,322.33,231.78,232.72,232.88,364.61,-214.58,-110.88
22.10.2023 18:30,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:35,4.7,174.88200,0.09,0.0,n/a,1.0,2098.59,232.42,401.77,231.19,401.5,232.5,402.43,43.79,37.28,0.0,0.0,0.02186,3.1,3.1,3.11,0.04,0.02,0.0,0.0,0.0,176.76,0.0,0.09,3.0,0.09,179.76,89.7,329.14,585.63,776.94,232.7,231.45,232.98,-53.81,-552.06,596.93
22.10.2023 18:35,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:40,1.82,72.30249,0.0,0.0,n/a,1.0,867.63,233.25,403.14,231.34,402.51,233.4,403.3,44.23,43.23,0.0,0.0,0.00904,1.19,1.19,1.19,0.01,0.01,0.0,0.0,0.0,75.89,0.0,0.0,1.0,0.0,76.89,88.8,419.99,179.95,247.52,233.55,231.61,233.97,415.99,-159.33,-245.17
22.10.2023 18:40,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:45,2.35,93.81313,0.03,0.0,n/a,1.0,1125.76,233.52,403.35,232.26,402.82,232.43,403.17,44.98,41.49,0.0,0.0,0.01173,1.63,1.63,1.64,0.02,0.01,0.0,0.0,0.0,93.96,0.0,0.03,5.0,0.03,98.96,87.5,437.27,228.45,322.15,233.84,232.51,232.96,319.45,-165.58,-130.27
22.10.2023 18:45,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:50,1.84,66.96812,0.01,0.0,n/a,1.0,803.62,233.11,403.31,233.14,403.55,232.35,403.13,48.18,43.97,0.0,0.0,0.00837,1.14,1.14,1.14,0.01,0.0,0.0,0.0,0.01,70.6,0.0,0.0,1.0,0.01,71.62,86.6,469.15,233.32,235.71,233.43,233.42,232.87,464.85,-219.58,-233.36
22.10.2023 18:50,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 18:55,0.9,48.27209,0.01,0.0,n/a,1.0,579.27,232.83,403.43,233.56,403.93,232.51,403.18,51.9,46.8,0.0,0.0,0.00603,0.83,0.82,0.83,0.01,0.0,0.0,0.0,0.01,51.71,0.0,0.0,2.0,0.01,53.72,85.9,338.13,164.3,166.61,233.15,233.84,233.06,322.67,-140.14,-161.13
22.10.2023 18:55,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:00,0.14,27.02775,0.0,0.0,n/a,1.0,324.33,233.04,403.7,233.54,404.18,232.83,403.52,54.86,49.07,0.0,0.0,0.00338,0.46,0.46,0.46,0.01,0.0,0.0,0.0,0.0,30.39,0.0,0.0,2.0,0.0,32.39,85.3,196.75,79.64,82.53,233.35,233.86,233.36,131.26,-44.74,-74.86
22.10.2023 19:00,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:05,0.08,22.37279,0.0,0.0,n/a,1.0,268.47,233.19,403.98,233.45,404.23,233.19,403.92,55.6,51.1,0.0,0.0,0.0028,0.38,0.38,0.39,0.01,0.0,0.0,0.0,0.0,24.62,0.0,0.0,0.0,0.0,24.62,85.0,178.87,85.78,65.36,233.54,233.74,233.74,102.58,-37.47,-56.16
22.10.2023 19:05,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:10,0.02,23.12215,0.0,0.0,n/a,1.0,277.47,232.31,402.64,233.0,403.32,232.61,402.88,56.08,51.58,0.0,0.0,0.00289,0.4,0.39,0.4,0.01,0.0,0.0,0.0,0.0,26.49,0.0,0.0,2.0,0.0,28.49,84.6,169.29,84.98,67.66,232.66,233.36,233.18,89.3,-18.07,-58.54
22.10.2023 19:10,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:15,1.66,93.23679,0.06,0.0,n/a,1.0,1118.84,231.73,401.69,232.64,402.21,231.82,401.93,56.41,52.04,0.0,0.0,0.01165,1.62,1.61,1.62,0.02,0.01,0.0,0.0,0.0,95.63,0.0,0.06,7.0,0.06,102.63,83.3,300.9,296.48,565.28,232.03,232.91,232.36,-173.85,-229.23,474.34
22.10.2023 19:15,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:20,2.95,134.75223,0.1,0.0,n/a,1.0,1617.03,230.74,400.7,232.65,401.74,231.48,401.11,57.03,52.14,0.0,0.0,0.01684,2.36,2.36,2.36,0.03,0.01,0.0,0.0,0.0,131.74,0.0,0.1,11.0,0.1,142.74,81.4,392.75,460.76,856.83,231.04,232.92,232.02,-316.18,-428.46,767.95
22.10.2023 19:20,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:25,2.11,86.55413,0.05,0.0,n/a,1.0,1038.65,229.96,400.08,231.8,401.12,232.32,400.98,56.09,51.41,0.0,0.0,0.01082,1.5,1.5,1.5,0.02,0.01,0.0,0.0,0.0,80.31,0.0,0.06,17.0,0.06,97.31,80.2,480.53,290.4,405.01,230.24,232.12,232.81,321.78,-225.8,-11.51
22.10.2023 19:25,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:30,3.65,122.93936,0.08,0.0,n/a,1.0,1475.28,230.58,400.69,231.43,401.51,233.26,402.03,55.9,51.96,0.0,0.0,0.01537,2.15,2.14,2.15,0.03,0.01,0.0,0.0,0.0,116.45,0.0,0.08,12.0,0.08,128.45,78.4,880.07,400.99,522.85,230.86,231.7,233.77,784.88,-366.63,-417.98
22.10.2023 19:30,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:35,1.21,46.05093,0.02,0.0,n/a,1.0,552.61,232.29,402.12,231.12,402.11,233.81,403.4,55.83,51.22,0.0,0.0,0.00576,0.76,0.75,0.76,0.01,0.0,0.0,0.0,0.0,46.47,0.0,0.02,6.0,0.02,52.47,77.6,330.24,143.77,148.32,232.6,231.38,234.34,211.8,-44.07,-140.99
22.10.2023 19:35,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:40,0.39,30.33366,0.0,0.0,n/a,1.0,364.0,231.67,401.55,231.64,402.2,233.46,403.1,55.63,51.77,0.0,0.0,0.00379,0.52,0.51,0.52,0.01,0.0,0.0,0.0,0.0,33.74,0.0,0.0,1.0,0.0,34.74,76.9,193.46,100.27,92.67,232.01,231.91,234.01,104.6,-5.42,-85.75
22.10.2023 19:40,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:45,2.05,77.59260,0.04,0.0,n/a,1.0,931.11,231.2,402.2,233.12,403.8,234.07,403.65,55.73,51.49,0.0,0.0,0.0097,1.36,1.36,1.37,0.02,0.01,0.0,0.0,0.0,75.03,0.0,0.04,11.0,0.04,86.03,75.7,592.94,248.22,291.66,231.52,233.4,234.59,513.24,-181.96,-285.41
22.10.2023 19:45,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:50,0.51,36.98754,0.0,0.0,n/a,1.0,443.85,232.21,402.84,233.25,403.62,232.99,403.29,55.48,51.24,0.0,0.0,0.00462,0.62,0.61,0.62,0.01,0.0,0.0,0.0,0.0,39.53,0.0,0.0,2.0,0.0,41.53,75.0,222.27,106.94,115.14,232.5,233.55,233.55,128.77,-11.53,-109.32
22.10.2023 19:50,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 19:55,0.47,30.21881,0.0,0.0,n/a,1.0,362.63,232.86,403.76,232.97,403.92,234.03,404.53,56.2,51.98,0.0,0.0,0.00378,0.52,0.51,0.52,0.01,0.0,0.0,0.0,0.0,32.54,0.0,0.0,2.0,0.0,34.54,74.3,195.48,101.56,93.51,233.18,233.29,234.59,108.7,-6.87,-86.04
22.10.2023 19:55,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:00,0.56,31.23743,0.0,0.0,n/a,1.0,374.85,233.31,404.54,233.31,404.49,234.5,405.34,55.04,51.34,0.0,0.0,0.0039,0.54,0.53,0.54,0.01,0.0,0.0,0.0,0.0,34.59,0.0,0.0,1.0,0.0,35.59,73.6,190.55,98.11,97.21,233.63,233.62,235.04,98.57,3.07,-90.62
22.10.2023 20:00,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:05,0.47,40.33747,0.01,0.0,n/a,1.0,484.05,231.38,400.79,231.34,401.12,231.93,401.25,56.13,52.24,0.0,0.0,0.00504,0.68,0.68,0.68,0.01,0.0,0.0,0.0,0.0,43.09,0.0,0.01,3.0,0.01,46.09,72.9,204.22,125.89,131.24,231.74,231.67,232.53,94.78,19.65,-84.48
22.10.2023 20:05,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:10,0.19,32.56920,0.0,0.0,n/a,1.0,390.83,231.28,400.55,231.18,401.03,232.09,401.4,55.77,51.7,0.0,0.0,0.00407,0.59,0.58,0.59,0.01,0.0,0.0,0.0,0.0,33.83,0.0,0.0,4.0,0.0,37.83,72.2,203.55,121.67,116.12,231.6,231.48,232.63,104.82,-4.36,-84.58
22.10.2023 20:10,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:15,0.44,38.81658,0.01,0.0,n/a,1.0,465.8,231.42,400.74,231.09,401.23,232.41,401.66,55.52,51.3,0.0,0.0,0.00485,0.62,0.62,0.63,0.01,0.0,0.0,0.0,0.01,42.79,0.0,0.0,4.0,0.01,46.8,71.5,251.77,106.38,100.2,231.79,231.37,232.93,166.87,-31.47,-92.62
22.10.2023 20:15,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:20,3.41,135.64917,0.09,0.02,n/a,1.0,1627.79,230.09,399.28,231.37,400.51,231.23,399.98,55.09,51.26,0.0,0.0,0.01696,2.46,2.46,2.47,0.03,0.01,0.0,0.0,0.0,126.99,0.0,0.11,20.45,0.11,147.44,69.5,1230.98,547.58,556.51,230.35,231.62,231.74,1140.04,-512.13,-527.4
22.10.2023 20:20,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:25,1.29,58.84612,0.03,0.0,n/a,1.0,706.15,231.28,400.57,231.33,401.4,232.05,401.23,54.89,51.26,0.0,0.0,0.00736,1.01,1.01,1.01,0.01,0.0,0.0,0.0,0.0,52.14,0.0,0.03,19.93,0.03,72.06,68.7,615.7,235.91,223.8,231.6,231.62,232.58,513.89,-216.01,-211.53
22.10.2023 20:25,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:30,1.15,57.84627,0.03,0.0,n/a,1.0,694.16,231.12,400.63,231.56,401.68,232.21,401.27,55.26,51.14,0.0,0.0,0.00723,1.0,1.0,1.01,0.01,0.0,0.0,0.0,0.0,48.95,0.0,0.03,21.9,0.03,70.85,67.8,612.97,227.26,211.14,231.43,231.85,232.75,517.73,-207.47,-198.04
22.10.2023 20:30,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:35,1.03,58.43217,0.03,0.0,n/a,1.0,701.19,231.92,401.37,231.9,401.91,231.89,401.71,55.5,51.1,0.0,0.0,0.0073,1.01,1.01,1.02,0.01,0.0,0.0,0.0,0.0,52.45,0.0,0.03,17.89,0.03,70.34,66.9,583.06,205.8,208.85,232.22,232.18,232.42,505.87,-185.57,-198.93
22.10.2023 20:35,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:40,0.6,42.10681,0.01,0.0,n/a,1.0,505.28,231.77,401.31,231.76,401.88,232.38,402.16,55.02,51.22,0.0,0.0,0.00526,0.72,0.72,0.73,0.01,0.0,0.0,0.0,0.0,40.81,0.0,0.02,14.96,0.02,55.77,66.1,434.97,150.05,145.88,232.1,232.06,232.89,349.39,-107.38,-130.48
22.10.2023 20:40,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:45,0.29,28.39188,0.0,0.0,n/a,1.0,340.7,232.19,401.97,231.84,402.39,232.88,402.71,54.72,51.25,0.0,0.0,0.00355,0.48,0.48,0.49,0.01,0.0,0.0,0.0,0.0,30.67,0.0,0.0,1.97,0.0,32.64,65.5,210.4,98.92,74.24,232.48,232.12,233.44,123.34,-64.42,-40.23
22.10.2023 20:45,n/a,n/a,n/a,n/a,15470519.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:50,0.1,20.72046,0.0,0.0,n/a,1.0,248.65,232.53,402.76,232.68,403.46,233.15,403.37,50.35,47.68,0.0,0.0,0.00259,0.35,0.35,0.36,0.01,0.0,0.0,0.0,0.0,22.99,0.0,0.0,13.0,0.0,35.99,65.1,200.57,95.08,103.72,232.97,233.21,233.85,109.0,-31.63,78.67
22.10.2023 20:50,n/a,n/a,n/a,n/a,24575881.59,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 20:55,0.16,24.83497,0.0,0.0,n/a,1.0,298.02,233.06,403.51,233.26,404.37,233.58,404.37,55.38,50.97,0.0,0.0,0.0031,0.43,0.43,0.44,0.01,0.0,0.0,0.0,0.0,28.22,0.0,0.0,1.0,0.0,29.22,64.5,143.25,79.39,79.3,233.38,233.54,234.11,7.03,-57.03,56.94
22.10.2023 20:55,n/a,n/a,n/a,n/a,35283788.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 21:00,0.01,23.64862,0.0,0.0,n/a,1.0,283.78,233.86,404.45,233.23,404.92,234.28,405.44,55.17,51.1,0.0,0.0,0.00296,0.41,0.4,0.41,0.01,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,27.03,64.2,144.05,91.23,84.89,234.18,233.56,234.85,9.4,-71.6,64.52
22.10.2023 21:00,n/a,n/a,n/a,n/a,35283788.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 21:05,0.01,23.59862,0.0,0.0,n/a,1.0,283.18,233.83,404.02,232.64,404.1,233.75,404.71,55.49,51.32,0.0,0.0,0.00295,0.41,0.4,0.41,0.01,0.0,0.0,0.0,0.0,25.97,0.0,0.0,0.0,0.0,25.97,63.8,147.25,77.8,85.29,234.15,232.95,234.31,-3.63,-56.48,65.38
22.10.2023 21:05,n/a,n/a,n/a,n/a,35283788.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 21:10,0.0,23.57947,0.0,0.0,n/a,1.0,282.95,233.56,403.89,232.86,404.31,233.87,404.73,55.4,51.26,0.0,0.0,0.00295,0.41,0.4,0.41,0.01,0.0,0.0,0.0,0.0,26.96,0.0,0.0,1.0,0.0,27.96,63.5,149.68,70.6,86.2,233.88,233.15,234.4,-13.93,-48.39,66.47
22.10.2023 21:10,n/a,n/a,n/a,n/a,35283788.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 21:15,0.0,21.50524,0.0,0.0,n/a,1.0,258.06,233.91,404.96,233.68,405.56,234.77,406.02,54.98,51.21,0.0,0.0,0.00269,0.37,0.37,0.37,0.01,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,24.9,63.2,149.56,84.59,92.17,234.21,233.97,235.31,-5.59,-62.73,73.62
22.10.2023 21:15,n/a,n/a,n/a,n/a,35283788.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
22.10.2023 21:20,0.08,22.11580,0.0,0.0,n/a,1.0,265.39,233.28,403.88,232.93,404.49,234.39,405.1,55.0,50.54,0.0,0.0,0.00276,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,25.51,0.0,0.0,1.0,0.0,26.51,62.9,149.14,77.89,89.44,233.64,233.27,234.98,-8.34,-55.5,70.21
